source,target,weight,parent_user,source_is_replier,target_is_replier
CryptoSchnauzr,SenateDems,1,aoc,True,False
Cryptoguru1705,OopsSOLOG,1,trump,True,False
Curt5054,SenateDems,1,aoc,True,False
DBennett27,RepFine,1,aoc,True,False
DBlizzle123,GrowAllYourFood,1,trump,True,True
DBlizzle123,Jon_Genghis,1,trump,True,False
DBrozeLiveFree,natalimorris,1,aoc,True,False
DEW2788,StephenM,1,trump,True,False
DFairchild13166,JoshuaBradner,3,aoc,True,True
DFairchild13166,JulianaNY1965,1,aoc,True,True
DFairchild13166,RepFine,1,aoc,True,False
DGBringtheheat,LauraLoomer,1,aoc,True,False
DJ_Surfyre,DianaforQueens,1,aoc,True,False
DLompoc,Rechacho1,2,trump,True,False
DLompoc,TheRightMelissa,2,trump,True,False
DLompoc,pjk101408,2,trump,True,True
DPinFlorida,SenateDems,1,aoc,True,False
DRWUATSON_WJOPH,GuntherEagleman,2,trump,True,False
DRWUATSON_WJOPH,SenateDems,1,trump,True,False
DRWUATSON_WJOPH,WhiteHouse,1,trump,True,False
DTv200000,Slothspepe,1,trump,True,False
DTyler65247,catturd2,1,aoc,True,False
DUSTlMUS,DluxD4WN,3,aoc,True,True
DUSTlMUS,_AlexHirsch,3,aoc,True,False
DVictorShort,Yourkitty686,1,trump,True,False
DWSan1Tx,kont1320,1,trump,True,False
DZUSNY,SenateDems,1,aoc,True,False
DaddyWri,SenateDems,1,aoc,True,False
DaleG503,SenateDems,1,aoc,True,False
DamonLaursen,StephenM,1,trump,True,False
Dan2066838,SenateDems,1,aoc,True,False
DanBaldwin8787,Diana002US,1,trump,True,False
DanHosbach,SenateDems,1,aoc,True,False
DanHosbach,stannny71,1,aoc,True,False
DanaSharpe18,NotaRINO2025,1,trump,True,False
Dancaa2006,SenSchumer,1,aoc,True,False
Dancaa2006,SenateDems,1,aoc,True,False
DangWoodChuk,SenateDems,1,aoc,True,False
Danger_Dad_E3,allgoodmight,1,trump,True,True
Danger_Dad_E3,grok,1,trump,True,True
DanielHC31985,SenateDems,1,aoc,True,False
DanielS30733373,Doembon,1,aoc,True,False
Dankohelm,Playzangry,1,aoc,True,False
Dansfrmm2,Michael45441805,1,trump,True,True
DaphneB6345,JoshuaBradner,1,aoc,True,True
DaphneB6345,MLoewe88183,1,aoc,True,False
DaphneB6345,grok,1,aoc,True,True
DarbyTheGreek,atrupar,1,aoc,True,False
Darealynsny,Jaythewolf1,32,aoc,True,True
Darealynsny,TheSportPigeon,32,aoc,True,True
Darkfarie9411,Politicsworld,1,aoc,True,True
DarkoJohnson2k,JustinBrannan,1,aoc,True,False
DarlaCoghill1,SenSchumer,1,aoc,True,False
DarlaCoghill1,SenateDems,1,aoc,True,False
DarlaG2020,JoJoFromJerz,1,aoc,True,False
DarthRavirus,JohnLenin267,1,aoc,True,False
DarthRavirus,_Firulita,1,aoc,True,True
DarthWabbitt,TRUMP_ARMY_,1,trump,True,False
DaveHozz234,OneBadDude_,1,trump,True,False
DaveHozz234,SanTrump9543,1,trump,True,False
DaveyGayTraitor,grzebielsk82052,1,trump,True,False
DaveyGayTraitor,krassenstein,1,trump,True,False
David1Milo,freemanslady,1,trump,True,False
DavidAJ98293246,SenSchumer,1,aoc,True,False
DavidAJ98293246,SenateDems,1,aoc,True,False
DavidAd84266636,Anti_kazar,1,trump,True,False
DavidAd84266636,Yemenimilitary,1,trump,True,False
DavidBrillaa,CoolJohn173,8,trump,True,True
DavidBrillaa,MuhyettinKaya1,8,trump,True,False
DavidBrillaa,susquatch777,8,trump,True,False
DavidCarbajal86,SenSchumer,1,aoc,True,False
DavidCarbajal86,SenateDems,1,aoc,True,False
DavidGu04831976,RedPatriot17411,1,aoc,True,False
DavidHa23419177,SenateDems,1,aoc,True,False
DavidLHillPA,Dndbreakfast,2,aoc,True,False
DavidLHillPA,PYshelves,1,aoc,True,True
DavidLHillPA,grok,2,aoc,True,True
DavidLibsack,JeffCrisco_NC,1,trump,True,False
David_x_clara,peggy_gabour,1,aoc,True,False
DavieDoc1967,brkohn,1,aoc,True,False
DavisObyteme1,ILA_NewsX,1,trump,True,False
DavisObyteme1,elonmuskreal357,1,trump,True,False
DawgNuka,SenateDems,1,aoc,True,False
DawgzRuul,GodandCountryy,1,trump,True,False
DawgzRuul,TRUMP_ARMY_,1,trump,True,False
DawnPeace258589,SenSchumer,1,aoc,True,False
DawnPeace258589,SenateDems,1,aoc,True,False
DeannB115,IlhanMN,1,aoc,True,False
DeannB115,RepJasmine,1,aoc,True,False
DebbieKgalvet,krassenstein,1,trump,True,False
DebbieRive55539,GuntherEagleman,1,trump,True,False
DebeeMI,Harri36498Susan,4,trump,True,True
DebeeMI,TRUMP_ARMY_,4,trump,True,False
Deborah12329634,krassenstein,1,trump,True,False
DebraBr97827326,GodandCountryy,1,trump,True,False
DebraW2576,BeaverProgram,1,trump,True,False
Debster228282,AutismCapital,1,trump,True,False
Debster228282,rnsgarden,4,trump,True,True
Dee113Holly,tariffcoinsol_,1,trump,True,False
DeeHollon,EriDeimos,1,trump,True,True
DeeHollon,ishqasaanni,1,trump,True,False
DeepInsight37,SenateDems,1,aoc,True,False
DeepInsight37,estebanpie,1,aoc,True,False
DeliberativeAss,SenSchumer,1,aoc,True,False
DeliberativeAss,SenateDems,1,aoc,True,False
Democratfo24589,StephenM,1,trump,True,False
Demosth29104528,SenateDems,1,aoc,True,False
Demosth29104528,kennytucson,1,aoc,True,False
Demosthenes2468,jacksonhinklle,1,trump,True,False
Demosthenes2468,s_m_marandi,1,trump,True,False
DerekWolfJr,45LVNancy,1,trump,True,False
DerekWolfJr,CB618444,1,trump,True,False
DerekWolfJr,DieHard45RG,1,trump,True,False
DerekWolfJr,FireNewz,1,trump,True,False
DerekWolfJr,GuntherEagleman,1,trump,True,False
DerekWolfJr,KatTheHammer1,1,trump,True,False
DerekWolfJr,ROCKONOHIO77,1,trump,True,False
DerekWolfJr,RealHickory,1,trump,True,False
DerekWolfJr,WizChadwick2,1,trump,True,False
DerekWolfJr,beardvet,1,trump,True,False
DerekWolfJr,dogspink3,1,trump,True,False
Derrick_NYC_88,DianaforQueens,1,aoc,True,False
Desdakon,Bubblebathgirl,1,aoc,True,True
Desdakon,CincinnatiChief,1,aoc,True,True
DesireeAlliance,SenateDems,1,aoc,True,False
DeviaHaroo12581,barrontrump199,1,trump,True,False
DevildogL,RepFine,1,aoc,True,False
Dialogue1706,DeborahMeaden,1,aoc,True,False
DiamondDogz7,SenateDems,1,aoc,True,False
DianaNovak50282,SenSchumer,1,aoc,True,False
DianaNovak50282,SenateDems,1,aoc,True,False
DianePostLester,EdKrassen,2,trump,True,False
DianePostLester,MerichaM70630,2,trump,True,True
Dianem427Moore,SenateDems,1,aoc,True,False
Did_it_MyWay,CoinFlipperDude,1,aoc,True,False
DidierSchurch,migration,1,trump,True,False
Difawn175292,repeater_clough,1,trump,True,False
DileepJayaram,SenateDems,1,aoc,True,False
DimitriNis48977,s_m_marandi,1,trump,True,False
DiniCryps01,PumpDotFunGuy,1,trump,True,False
Dino19670820,SenSchumer,1,aoc,True,False
Dino19670820,SenateDems,1,aoc,True,False
DirkMacdougall,Kobie3408,2,aoc,True,False
DirkMacdougall,LefortPhilip,2,aoc,True,True
DirkMacdougall,RepFine,2,aoc,True,False
DirkMacdougall,X_StrayDog1,2,aoc,True,False
DirkMacdougall,arclumination,2,aoc,True,True
Dirtdigger1228,KantorKutyus,1,trump,True,False
DirtyMcghee,Crazymoments01,1,trump,True,False
DirtyMcghee,tandersonkather,1,trump,True,False
DixonSuckma,___Khonshu___,1,trump,True,False
DixonSuckma,lkhsissygirl01,1,trump,True,False
DluxD4WN,DUSTlMUS,3,aoc,True,True
DluxD4WN,_AlexHirsch,3,aoc,True,False
DoNotCastPearls,SenateDems,1,aoc,True,False
DoNotCastPearls,TheDemocrats,1,aoc,True,False
Docponyjones,SenateDems,1,aoc,True,False
Doctorfortis,trendisgood,4,trump,True,False
DonUntilImGone,Digvija73188705,1,aoc,True,False
DonaldShaneHas1,Eva502876865003,1,aoc,True,False
DonaldW32097402,LangmanVince,1,aoc,True,False
DonnaA42108,TenforJ,1,trump,True,False
Dontask321367,Shanna__Bylka,1,trump,True,False
Dorota519447900,Merciless365,1,aoc,True,True
Dorota519447900,edwardyoung21,1,aoc,True,False
DorothyJoh8899,RandomTheGuy_,1,trump,True,False
DorothyJoh8899,steven_dor,1,trump,True,False
Dotnexus,DianaforQueens,1,aoc,True,False
Dotnexus,NYCMayor,1,aoc,True,False
DougMohr8,s_m_marandi,1,trump,True,False
DougWeiss11,F15Synch,1,trump,True,False
DouglasBrofford,JamieBonkiewicz,1,trump,True,False
DounSun,Dndbreakfast,1,aoc,True,False
DrMiaow,badcomedypod,1,trump,True,True
DrMoreShot72358,ChefjparkJohn,1,aoc,True,False
DrShikima,FBI,1,aoc,True,False
DragonEmery,Primrose771646,1,trump,True,False
DragonEmery,WhiteHouse,1,trump,True,False
DreadPir8666,AGPamBondi,1,trump,True,False
DreadPir8666,DonaldJTrumpJr,1,trump,True,False
DreadPir8666,FBIDirectorKash,1,trump,True,False
DreadPir8666,PamBondi,1,trump,True,False
DreadPir8666,PressSec,1,trump,True,False
DreadPir8666,WhiteHouse,1,trump,True,False
DreadPir8666,gork,1,trump,True,True
DreadPir8666,karolineleavitt,1,trump,True,False
Drew46325938696,SenateDems,1,aoc,True,False
Drew78317882127,POTUS,1,trump,True,False
Drew78317882127,warringsaint2,1,trump,True,False
DrewEdward52818,SenateDems,1,aoc,True,False
Drt_Mb,Cincinnati_Son,2,trump,True,True
Drt_Mb,Lor_blueeyes,2,trump,True,True
DrunkenEagle7,EatMyKabobs,1,trump,True,False
Dubliner112,NataliaWay24299,2,trump,True,False
Dubliner112,grok,1,trump,True,True
Dubliner112,qasubilla,1,trump,True,False
Duckw2ll,SenSchumer,1,aoc,True,False
Duckw2ll,SenateDems,1,aoc,True,False
DukeGodfrey2,DianaforQueens,1,aoc,True,False
DumbDemocrat,TheDemocrats,1,aoc,True,False
DumbDemocrat,dnc,1,aoc,True,False
DunlavyEst9649,kjy6894,2,trump,True,False
DupeNoMore,micom8989,1,trump,True,False
Dvmcmr,SenateDems,1,aoc,True,False
Dvmcmr,StephenMallard5,1,aoc,True,False
DyeThe55136,PopTartsdSmores,1,aoc,True,True
DyeThe55136,SethWillis,1,aoc,True,False
DylanButler2000,SenateDems,1,aoc,True,False
EFGatti59,ajackson_guitar,1,trump,True,False
EJ7281319599168,SenateDems,1,aoc,True,False
EJ7281319599168,TheDemocrats,1,aoc,True,False
EVplusBRO,SpecsDaddy,1,aoc,True,False
EWoomer79,RanaAurora,3,aoc,True,False
EWoomer79,rmlunn,3,aoc,True,False
EagleWatson22,SenateDems,1,aoc,True,False
Eagles5211,irishironmike,1,trump,True,False
EarlJam89,TRUMP_ARMY_,1,trump,True,False
EcoSocialist84,GOP,1,aoc,True,False
EcoSocialist84,Saudi,1,aoc,True,False
EduEducharles,Red_Pill_US,1,trump,True,False
EduaryoloSolis,BotulismBarry,2,aoc,True,False
EduaryoloSolis,vicale,2,aoc,True,False
Edward48463192,KiaThompson377,1,trump,True,False
EdwardBaney,Dndbreakfast,1,aoc,True,False
EdwardBaney,Txu4547,1,aoc,True,True
Eeeeee16778613,saras76,1,aoc,True,False
Eetadeek,CaminanteLoc0,1,aoc,True,False
Ehoneisdagoat,SenateDems,1,aoc,True,False
EhrlerD805,F15Synch,1,trump,True,False
ElCid38176612,BCarbajales64,1,trump,True,False
Elated22,DianaforQueens,1,aoc,True,False
EleanorCum41072,DHSgov,2,trump,True,False
EleanorCum41072,JackPosobiec,2,trump,True,False
EleanorCum41072,MORLANDO92,2,trump,True,False
EleanorCum41072,POTUS,2,trump,True,False
EleanorCum41072,RealTomHoman,2,trump,True,False
EleanorCum41072,SecWar,2,trump,True,False
EleanorCum41072,Sec_Noem,2,trump,True,False
Elio_LSXP,grok,2,trump,True,True
Elissandraprof,realDonadTrump,1,trump,True,False
ElizabethR87421,SenateDems,1,aoc,True,False
EllieNeverDies,DidDTrumpDie,1,trump,True,False
EllieNeverDies,jsstx1,1,trump,True,False
Ellie_dem5477,charliekirk11,1,trump,True,False
Ellie_dem5477,hanif_andleeb,1,trump,True,True
ElonsLostKid,AlboMP,1,trump,True,False
ElzNood48962,Yemenimilitary,1,trump,True,False
Emma650John,GuntherEagleman,1,trump,True,False
En_Plein_Aire,JustinBrannan,2,aoc,True,False
En_Plein_Aire,StuckinBrooklyn,1,aoc,True,False
Engineer_Hasn,realMaalouf,2,aoc,True,False
Engineer_Hasn,xXBROKENXx1981,2,aoc,True,True
EriDeimos,DeeHollon,3,trump,True,True
EriDeimos,ishqasaanni,3,trump,True,False
EricHippler,SenateDems,1,aoc,True,False
EricVoebel2,mazemoore,1,trump,True,False
ErickCh80578480,IfindRetards,1,trump,True,False
EscalanteA97975,SenateDems,1,aoc,True,False
Esope386135,MoralBlindness,1,trump,True,False
Esope386135,Sarah4Trump_,1,trump,True,False
EsotericAoc,DianaforQueens,1,aoc,True,False
EssayonD68272,F15Synch,1,trump,True,False
Esteban2K25,DianaforQueens,1,aoc,True,False
Esteban2K25,Wess_Miller,1,aoc,True,True
Esweeney7,FACTMATTER2024,1,aoc,True,True
Esweeney7,SenSchumer,1,aoc,True,False
Esweeney7,SenateDems,1,aoc,True,False
EutherPendragon,SenateDems,1,aoc,True,False
EvelynM54111400,SenateDems,1,aoc,True,False
EvoudMr,SDG1888,1,trump,True,False
EvoudMr,curious10665,1,trump,True,False
Ewornek43,DidDTrumpDie,2,trump,True,False
Ewornek43,GetTheFacts2025,1,trump,True,False
Ewornek43,LucienWolfe111,1,trump,True,False
Ewornek43,PatriotXV11,1,trump,True,False
Ewornek43,cyclops_9o,1,trump,True,False
Ewornek43,xIsraelExposedx,1,trump,True,True
ExtremismIsBad,SenateDems,1,aoc,True,False
Eyes_wittnes,CaminanteLoc0,2,aoc,True,False
Eyes_wittnes,MyFarmTrade,2,aoc,True,False
Eyes_wittnes,interitus0,2,aoc,True,True
EyesonCensors,Yemenimilitary,2,trump,True,False
EyesonCensors,jford00lala,1,trump,True,True
FACED16251,StephenM,1,trump,True,False
FACTMATTER2024,Esweeney7,1,aoc,True,True
FACTMATTER2024,SenSchumer,2,aoc,True,False
FACTMATTER2024,SenateDems,2,aoc,True,False
FLWCBeachchic,SenateDems,1,aoc,True,False
FLtoNYC,SenSchumer,1,aoc,True,False
FLtoNYC,SenateDems,1,aoc,True,False
FXyz70052935,PumpDotFunGuy,1,trump,True,False
FaceLikeFlint66,activepatr,1,trump,True,False
FactsOVfeelingz,SenateDems,1,aoc,True,False
FaeFae63,4HumanUnity,3,trump,True,False
FaeFae63,AmyxForCongress,1,trump,True,False
FaeFae63,IfSixWere9,1,trump,True,False
FaeFae63,JeffAinsworth7,1,trump,True,True
FaeFae63,NotaRINO2025,1,trump,True,False
FaeFae63,Ronxyz00,1,trump,True,False
FaeFae63,arcachronica,1,trump,True,False
FaeFae63,pam_comeau,1,trump,True,False
FahqgGZVih25406,AAlhatali,1,trump,True,False
FahqgGZVih25406,allgoodmight,1,trump,True,True
FahqgGZVih25406,grok,1,trump,True,True
FakeNewsHater01,SenateDems,1,aoc,True,False
FantasyGuy93,Firekraker72,1,aoc,True,False
FantasyGuy93,SenateDems,1,aoc,True,False
Fareplease1con,DianaforQueens,1,aoc,True,False
Fareplease1con,alexstein99,1,aoc,True,False
Feared_Deathrom,DoryBeutel,1,aoc,True,False
Feared_Deathrom,RepFine,1,aoc,True,False
Feared_Deathrom,onceuponatime7,1,aoc,True,False
Feddny,ValentinaForUSA,1,aoc,True,False
Fedup026,SenateDems,1,aoc,True,False
Fedup026,byronlacroix,1,aoc,True,False
FegMansionmaker,SenateDems,1,aoc,True,False
FiebigMatt07,s_m_marandi,1,trump,True,False
Fifithejerk,DidDTrumpDie,1,trump,True,False
Filius_Libertas,RepFine,2,aoc,True,False
Filius_Libertas,ScottAaron2,1,aoc,True,False
Filius_Libertas,janinedigi,2,aoc,True,True
Filius_Libertas,realMaalouf,2,aoc,True,False
Firefish65,JamieBonkiewicz,1,trump,True,False
Firefish65,TRUMP_ARMY_,1,trump,True,False
Firefish65,luvfinity,1,aoc,True,False
Firefish65,saras76,1,trump,True,False
FirstGoright,robertsepehr,1,trump,True,False
Fishingin828,supahnas0,1,aoc,True,False
FlinchLick49725,KurtSchlichter,1,aoc,True,False
FloridaMAN1111,HambuRuman,2,trump,True,False
FloridaMAN1111,RoyaleErlara,2,trump,True,False
FloridaMAN1111,Yemenimilitary,2,trump,True,False
FloridaMAN1111,jgilli9,2,trump,True,False
FlossingMeat,Ronxyz00,1,trump,True,False
Fold_Art,SenateDems,1,aoc,True,False
ForgottenBeauty,SenateDems,2,aoc,True,False
Forslun1Kerstin,ChristinaHambu4,1,trump,True,True
Foxhound_N10,DianaforQueens,2,aoc,True,False
Foxhound_N10,GSwarthout,1,aoc,True,True
FrSpeechApparel,MetropolitanKi1,1,trump,True,False
FrSpeechApparel,ZoeyKay,1,trump,True,False
Frances36741871,sentdefender,1,trump,True,False
Frank_FSU_7,DianaforQueens,1,aoc,True,False
Frankie66000319,SenateDems,1,aoc,True,False
FreakingTenon,grok,1,trump,True,True
FredFuckman,i7_95wa,1,aoc,True,False
FreedomRcs54200,SenSchumer,1,aoc,True,False
FreedomRcs54200,SenateDems,1,aoc,True,False
FreedomUSANews,MitchellNussba1,10,aoc,True,False
FreedomUSANews,N3VURMYND,9,aoc,True,True
FreedomUSANews,RealDarkKitteee,9,aoc,True,True
FreedomUSANews,jammles9,10,aoc,True,False
FriisHorup,Luci3Furr,1,aoc,True,False
FriisHorup,RepFine,1,aoc,True,False
FriisHorup,SenatorMendoza2,1,aoc,True,False
FriisHorup,janinedigi,1,aoc,True,True
FriisHorup,realMaalouf,1,aoc,True,False
FriisHorup,receptionlivid,1,aoc,True,False
FringeWolfhound,KatKanada_TM,1,trump,True,False
FringeWolfhound,Montreal,1,trump,True,False
FringeWolfhound,POTUS,1,trump,True,False
FringeWolfhound,RebelNews_CA,2,trump,True,False
FringeWolfhound,ThevoiceAlexa,1,trump,True,False
FringeWolfhound,ValerieplanteM,1,trump,True,False
FringeWolfhound,seanfeucht_page,1,trump,True,False
Fugo226,CricketMaiden88,1,trump,True,False
Fugo226,GBekaxo27669,1,trump,True,False
FullaloveM76310,LibertyCappy,2,trump,True,False
FullaloveM76310,nomandatesco,1,trump,True,False
FullaloveM76310,stockbella,1,trump,True,False
FunnierTFamous,RepFine,1,aoc,True,False
FunnierTFamous,capksharma,1,aoc,True,False
FunnierTFamous,foggybottomgal,1,aoc,True,False
Funnypandalones,SenateDems,1,aoc,True,False
FutureFred1,SenateDems,1,aoc,True,False
FyslMktfi5,farah50091,1,trump,True,False
FyslMktfi5,grok,1,trump,True,True
G3raldtheH3rald,DianaforQueens,1,aoc,True,False
GATORS9606,Justinestebanos,1,trump,True,False
GATORS9606,Krasulak39876,1,trump,True,False
GATORS9606,sentdefender,1,trump,True,False
GEN512X,grok,2,aoc,True,True
GLisnevskaya,Richard_D_C_jr,1,trump,True,False
GMG19611,SenateDems,1,aoc,True,False
GSwarthout,DianaforQueens,5,aoc,True,False
GSwarthout,Foxhound_N10,5,aoc,True,True
GSwarthout,Patriotway56,1,aoc,True,True
GSwarthout,el_shaddai33,3,aoc,True,True
GTBAGF,Herbaughszn,5,trump,True,True
GTBAGF,grok,5,trump,True,True
GTBAGF,hej5gbie95223,5,trump,True,False
GTBAGF,krassenstein,5,trump,True,False
GTBAGF,savo24s,5,trump,True,True
GWWFC1,grok,1,trump,True,True
GailRule1,SenateDems,1,aoc,True,False
GailRule1,TinaSmithMN,1,aoc,True,False
GallFAM4,teapartytempest,2,aoc,True,True
GardenVole,SenateDems,1,aoc,True,False
GaryWantEV,FFT1776,4,trump,True,False
GaryWantEV,doulonkyriou,4,trump,True,True
Garzek716,TimLeavitt14,1,trump,True,False
Garzek716,chinchat09,1,trump,True,False
GeckosButt90472,KurtSchlichter,3,aoc,True,False
GeckosButt90472,blake658117,3,aoc,True,False
GeckosButt90472,grok,3,aoc,True,True
GeckosButt90472,obnoxious128121,3,aoc,True,True
Gee45662590,LiberalActivis4,1,aoc,True,False
Gee45662590,LoonyLovelyLuna,1,aoc,True,False
Gee45662590,realMaalouf,2,aoc,True,False
GeneralKim_J,Bb89870,1,trump,True,False
GeneralKim_J,Yemenimilitary,1,trump,True,False
GeneralKim_J,aclownin1,1,trump,True,True
GeofryIII,DianaforQueens,1,aoc,True,False
GeologistTom,_AlexHirsch,1,aoc,True,False
Georgia638,CAgovernor,1,trump,True,False
Georgia638,mazemoore,1,trump,True,False
GerriNewha70256,SenateDems,1,aoc,True,False
GerryRiver55569,DianaforQueens,19,aoc,True,False
GerryRiver55569,teapartytempest,18,aoc,True,True
GetMyShineOn1,FFT1776,1,trump,True,False
GetMyShineOn1,Melodyloulou,1,trump,True,False
Getover85822847,Acyn,1,aoc,True,False
Getover85822847,GuntherEagleman,1,aoc,True,False
GiJane_007,SenateDems,1,aoc,True,False
GianFrankComo,SenateDems,1,aoc,True,False
Giancarl78,grok,1,trump,True,True
Giiin,Kanph1t,1,aoc,True,False
GillConstruct,SenateDems,1,aoc,True,False
Ginger92280721,nomandatesco,1,trump,True,False
GlammaSooz,SenateDems,1,aoc,True,False
GleasonMel49073,FFT1776,2,trump,True,False
GleasonMel49073,FLOTUS,2,trump,True,False
GleasonMel49073,Gringa_Loca_00,1,trump,True,False
GleasonMel49073,UncensoredUSA,2,trump,True,False
GleasonMel49073,royr33,1,trump,True,False
GlenBrown15,DianaforQueens,1,aoc,True,False
GlobalGameHQ,SarahAllisonFl,1,trump,True,False
GmaAnne56,SenateDems,1,aoc,True,False
GodBlessUS40511,Erin_shirley_,1,trump,True,False
GodBlessUS40511,Hannah_Sasso,1,trump,True,True
GodWillSaveUsx,Ahmed_hassan_za,2,trump,True,False
GodWillSaveUsx,EdbieLigerSmith,1,trump,True,False
GodWillSaveUsx,Kahlissee,1,trump,True,False
GodWillSaveUsx,MenchOsint,1,trump,True,False
GodWillSaveUsx,RealScottRitter,1,trump,True,False
GodWillSaveUsx,SuppressedNws,1,trump,True,False
GodWillSaveUsx,Yemenimilitary,1,trump,True,False
GodWillSaveUsx,_iamblakeley,1,trump,True,False
GodWillSaveUsx,ahmadslmanx,1,trump,True,False
GodWillSaveUsx,goddek,1,trump,True,False
GodWillSaveUsx,s_m_marandi,1,trump,True,False
GoetzJared,mgskf1_,2,trump,True,False
GoldenWing2022,AmericanMargo,1,aoc,True,True
Goodguyfood,AustinMillerdms,1,trump,True,False
GoodnessGlenda,Acyn,1,aoc,True,False
GoodnessGlenda,GuntherEagleman,1,aoc,True,False
Goodnightmoone1,CoinFlipperDude,2,aoc,True,False
Goodnightmoone1,nukkinfuttzz29,1,aoc,True,False
GourabPram28915,GiveRep,2,trump,True,False
GourabPram28915,MalayManda87722,1,trump,True,False
Grandma28220967,SenateDems,1,aoc,True,False
Greg197297,SenSchumer,1,aoc,True,False
Greg197297,SenateDems,1,aoc,True,False
Greg24595139,SUBRATA30016572,1,trump,True,False
Greg24595139,TRUMP_ARMY_,1,trump,True,False
GregHawkin31317,SenateDems,1,aoc,True,False
GregWest_HALOJM,EMastrro,1,aoc,True,True
Gregory99120620,TRUMP_ARMY_,1,trump,True,False
GriegerJon,DianaforQueens,1,aoc,True,False
GrittyPositivi1,SenateDems,1,aoc,True,False
GroovyFlicks,FloridaMC242,1,aoc,True,False
GroovyFlicks,catturd2,1,aoc,True,False
GrowAllYourFood,DBlizzle123,1,trump,True,True
GrowAllYourFood,Jon_Genghis,1,trump,True,False
Grumpy_MAGA,F15Synch,1,trump,True,False
GuiilermoRed21,B7frankH,1,trump,True,False
GunRyder85011,RepFine,1,aoc,True,False
Gustavo47082785,magabarron661,1,trump,True,False
Gvmtsucs,SenSchumer,1,aoc,True,False
Gvmtsucs,SenateDems,1,aoc,True,False
GyneenL,GuntherEagleman,1,trump,True,False
Gypsyfayth,ChrisNyamabo,1,aoc,True,False
Gypsyfayth,capksharma,1,aoc,True,False
H8CISHET,DianaforQueens,1,aoc,True,False
HAngela74L,hackscorpio,1,trump,True,False
HAngela74L,jamc666,1,trump,True,False
HAngela74L,moment_mirthful,2,trump,True,False
HMagrowin20415,F15Synch,1,trump,True,False
HObi7to,justintrumpSOL,1,trump,True,False
HOgpf8726,Barron_1trump1,1,trump,True,False
HRH_SHP,SaintGrimace,1,aoc,True,False
HRH_SHP,SenSchumer,1,aoc,True,False
HRH_SHP,SenateDems,1,aoc,True,False
HVaxxer,thecrussian,1,aoc,True,True
H_H_Ellekaer,Zachary02480085,4,trump,True,True
H_Sensa,SenateDems,1,aoc,True,False
HaHaDABuM,EricTrump,1,trump,True,False
HaHaDABuM,Limitless_Token,1,trump,True,False
HaHaDABuM,elonmusk,1,trump,True,False
HaHaDABuM,goozmareli,1,trump,True,False
HabibHussini2,yvonneridley,1,trump,True,False
HalReederdz,SenateDems,1,aoc,True,False
HaloTruthCat,DianaforQueens,1,aoc,True,False
Hamid679,StephenM,1,trump,True,False
HaneyMister,SenateDems,1,aoc,True,False
